,Var1,Var2
1536-1,20140206,0.023069880174965363
1537-1,20140207,0.0059604619704662909
1538-1,20140210,0.0050259780785912866
1539-1,20140211,-0.0064222859222518025
1540-1,20140212,-0.0080862974313573588
1541-1,20140213,0.015246871626075631
1542-1,20140214,0.0064179923468898892
1543-1,20140218,-0.012896471056963676
1544-1,20140219,-0.0044913311293814928
1545-1,20140220,0.001258567780123343
1546-1,20140221,-0.01545541261685468
1547-1,20140224,-0.0023401483595675288
1548-1,20140225,-0.026571273768395187
1549-1,20140226,0.011492768405064524
1550-1,20140227,0.0082064581844694118
1551-1,20140228,-0.010932134102812796
1552-1,20140303,0.00085190974909465922
1553-1,20140304,0.0024454160658056168
1554-1,20140305,-0.0095634389137888576
1555-1,20140306,0.011971218631191327
1556-1,20140307,0.00082158021874523257
1557-1,20140310,0.0058611222104953953
1558-1,20140311,0.014226518293661172
1559-1,20140312,0.012374584093811869
1560-1,20140313,-0.020079126814066761
1561-1,20140314,0.0024265312526399185
1562-1,20140317,-0.0085918101358464227
1563-1,20140318,0.0010728175898204739
1564-1,20140319,0.012193656715378864
1565-1,20140320,0.0092683908699298101
1566-1,20140321,-0.021287006460917191
1567-1,20140324,-0.015061511880388956
1568-1,20140325,-0.024362385891648408
1569-1,20140326,-0.016785590778977344
1570-1,20140327,0.0043698007538450767
1571-1,20140328,0.0040794182219370256
1572-1,20140331,-0.0086175257632490343
1573-1,20140401,0.0066445427186687667
1574-1,20140402,-0.0086510407067938999
1575-1,20140403,-0.0098040000966204133
1576-1,20140404,-0.024842569307690354
1577-1,20140407,-0.010591075487775825
1578-1,20140408,0.012739922442596807
1579-1,20140409,0.011796681108363849
1580-1,20140410,-0.032224699204391527
1581-1,20140411,-0.01845496437335914
1582-1,20140414,-0.0043184175358881305
1583-1,20140415,-0.015628131261242295
1584-1,20140416,0.018750772157530626
1585-1,20140417,-0.0052598031561608138
1586-1,20140421,0.0031975015696206199
1587-1,20140422,0.009464015832332251
1588-1,20140423,-0.012283952557650579
1589-1,20140424,-0.0093805378091484926
1590-1,20140425,-0.007668214640179194
1591-1,20140428,-0.014001908957357756
1592-1,20140429,-0.0078962621222249396
1593-1,20140430,-0.00014161297198445055
1594-1,20140501,0.0059230183031218075
1595-1,20140502,-0.010847468483779821
1596-1,20140505,0.0059397713877844538
1597-1,20140506,-0.015968403178731272
1598-1,20140507,-0.00064499948486229641
1599-1,20140508,-0.00050296390498072441
1600-1,20140509,0.0075698426174222178
1601-1,20140512,0.0071229893180904114
1602-1,20140513,0.0011248595111839066
1603-1,20140514,-0.013023966654125196
1604-1,20140515,-0.0054247099481754546
1605-1,20140516,0.013339207296116484
1606-1,20140519,0.0036676582233567956
1607-1,20140520,-0.0075182991206554917
1608-1,20140521,0.0015634997144227114
1609-1,20140522,0.01424465239702144
1610-1,20140523,-0.0037440243416568819
1611-1,20140527,0.013772580701609805
1612-1,20140528,-0.00040936072073272101
1613-1,20140529,-0.0055938477264900754
1614-1,20140530,0.00040975210571225773
1615-1,20140602,0.0081588703882875535
1616-1,20140603,0.0079865060718384839
1617-1,20140604,0.0098270966517706171
1618-1,20140605,0.0012052227772914037
1619-1,20140606,0.0043903483012934785
1620-1,20140609,-0.0014622800877468478
1621-1,20140610,-0.0077447309263165565
1622-1,20140611,0.0087266446267140196
1623-1,20140612,-0.0072747188665900353
1624-1,20140613,0.0092823697360628898
1625-1,20140616,0.006950041340973101
1626-1,20140617,0.0040581501324066238
1627-1,20140618,0.0051755141734837196
1628-1,20140619,0.0089103382924200503
1629-1,20140620,-0.012710936377128057
1630-1,20140623,0.0027406216175220877
1631-1,20140624,0.0077781050679659458
1632-1,20140625,0.013921338518607662
1633-1,20140626,0.00064073815224752195
1634-1,20140627,-0.00038488678389025921
1635-1,20140630,-0.0092617075732732701
1636-1,20140701,0.0035920500457446991
1637-1,20140702,0.0010236725142167558
1638-1,20140703,0.0090268237378845484
1639-1,20140707,-0.0042487143402079042
1640-1,20140708,0.00012728314151999598
1641-1,20140709,0.011265228936514937
1642-1,20140710,0.0046403795565019834
1643-1,20140711,-0.003682777671837556
1644-1,20140714,-0.0020343300086453908
1645-1,20140715,0.0033007520129180179
1646-1,20140716,-0.0040562864591056069
1647-1,20140717,-0.010687026326982263
1648-1,20140718,0.0043079957318816753
1649-1,20140721,-0.0036012900658093372
1650-1,20140722,0.0054759767527450265
1651-1,20140723,0.0062115937821909384
1652-1,20140724,0.010373148065640159
1653-1,20140725,0.0033078910569939168
1654-1,20140728,-0.0055994037874933511
1655-1,20140729,0.0024824174932556176
1656-1,20140730,-0.0012666246151926686
1657-1,20140731,-0.010626820445930996
1658-1,20140801,-0.0068622008130754253
1659-1,20140804,0.0033600445155652636
1660-1,20140805,-0.0045481203732569142
1661-1,20140806,0.0089850204050101468
1662-1,20140807,-0.0087603168851986268
1663-1,20140808,0.012707639883735133
1664-1,20140811,0.0020570848087082538
1665-1,20140812,-0.0021821457859987348
1666-1,20140813,-0.009791369129278138
1667-1,20140814,-0.011421279247128879
1668-1,20140815,-0.0019484321290486051
1669-1,20140818,0.0045210953455443459
1670-1,20140819,0.0041046748241315711
1671-1,20140820,-0.00076863954591388506
1672-1,20140821,-0.0063051099955488965
1673-1,20140822,-0.0030364722752400652
1674-1,20140825,0.0046922792183607953
1675-1,20140826,-0.0020533888118423604
1676-1,20140827,0.00012834499151281875
1677-1,20140828,0.0002570528900474045
1678-1,20140829,-0.0021827061371624268
1679-1,20140902,-0.0034139618974418084
1680-1,20140903,-0.0098497426701316115
1681-1,20140904,0.0016864504224072263
1682-1,20140905,0.0087606847350967243
1683-1,20140908,-0.0024432597507537679
1684-1,20140909,-0.0069128420779689392
1685-1,20140910,0.0013612058494603119
1686-1,20140911,-0.01136450086200913
1687-1,20140912,-0.0048253390384802586
1688-1,20140915,-0.004727511551333663
1689-1,20140916,0.0049402597305983065
1690-1,20140917,0.00053106745804765154
1691-1,20140918,0.0015197069230277194
1692-1,20140919,-0.00026281209086853607
1693-1,20140922,-0.017276177191869024
1694-1,20140923,-0.0083152863442270686
1695-1,20140924,0.010141533411616166
1696-1,20140925,-0.013401433482847835
1697-1,20140926,0.01548651605611262
1698-1,20140929,0.01018049814727906
1699-1,20140930,0.001857010747213117
